Duration,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Engagement_Score,Month,DayOfWeek,Num_Channels,Campaign_Type_Influencer,Campaign_Type_Paid Ads,Campaign_Type_SEO,Campaign_Type_Social Media,Target_Audience_Premium Shoppers,Target_Audience_Tier 2 City Customers,Target_Audience_Working Women,Target_Audience_Youth,Language_English,Language_Hindi,Language_Tamil,Customer_Segment_Premium Shoppers,Customer_Segment_Tier 2 City Customers,Customer_Segment_Working Women,Customer_Segment_Youth
10,15911,2170,518,281,143029,631.08,-0.19,18.66,3,3,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,48841,6125,2038,628,239896,183.2,1.09,18.0,3,1,1,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
27,90860,9272,2774,854,379176,331.76,0.34,14.2,9,3,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
22,97392,13457,4210,2141,1483713,89.41,6.75,20.34,12,6,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
9,91936,11712,6685,2369,1366913,91.44,5.31,22.59,6,0,3,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
17,58167,6726,2409,1843,939930,54.68,8.33,18.87,12,6,3,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
26,51092,2055,1057,492,173676,117.14,2.01,7.05,5,3,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
30,77552,8272,2789,966,527436,310.47,0.76,15.51,2,2,1,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
26,20570,1326,307,154,49280,1036.95,-0.69,8.69,8,0,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
8,31465,3009,1636,1236,936888,85.58,7.86,18.69,11,6,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
25,84439,9440,3564,1070,725460,86.49,6.84,16.67,7,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6,17286,382,227,106,43036,2367.64,-0.83,4.14,8,0,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
6,19056,598,268,128,28288,674.45,-0.67,5.22,7,1,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
12,15631,654,154,56,26320,1960.8,-0.76,5.53,2,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
5,36445,3257,1456,519,169194,423.88,-0.23,14.36,12,4,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,29243,1867,909,372,278256,634.53,0.18,10.76,9,3,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
9,24438,1520,552,378,223020,688.07,-0.14,10.03,12,3,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
29,81143,6539,3019,1609,1066767,134.28,3.94,13.76,7,0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
19,53123,3885,997,674,427990,237.2,1.68,10.46,3,0,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
19,85137,10372,5233,3574,1022164,52.65,4.43,22.53,7,4,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
11,70139,5322,2857,1831,975923,108.94,3.89,14.27,4,6,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,30517,2960,1689,1160,474440,47.25,7.66,19.04,5,2,1,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
19,56918,6153,3495,1694,711480,61.3,5.85,19.93,5,5,3,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7,50602,2956,816,450,340200,285.02,1.65,8.34,5,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,50925,4552,983,372,84444,199.71,0.14,11.6,9,3,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
18,75861,3121,885,417,136776,526.73,-0.38,5.83,10,1,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
11,62982,6746,3933,2936,684088,54.26,3.29,21.62,1,1,2,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
23,91380,5001,2670,2006,593776,99.38,1.98,10.59,4,5,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
28,42363,929,475,358,278882,265.31,1.94,4.16,5,6,2,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
22,36184,4500,2480,1912,1451208,96.98,6.83,24.57,10,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
24,33146,1928,879,333,107559,494.39,-0.35,9.47,10,5,2,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
30,51210,4884,1230,667,379523,177.45,2.21,13.24,4,3,2,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
6,47300,5759,3300,1843,398088,75.79,1.85,23.05,12,6,1,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
15,33273,2387,973,642,481500,104.83,6.15,12.03,2,5,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
23,72176,5725,1678,1199,520366,80.87,4.37,11.92,8,0,3,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
25,87641,9133,2654,1322,457412,203.08,0.7,14.96,1,2,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
30,42757,5077,1473,510,296820,154.58,2.77,16.51,7,6,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,21449,2752,1207,838,603360,80.47,7.95,22.36,11,2,2,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
5,77865,2460,1008,538,430400,266.52,2.0,5.14,4,5,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12,22031,2274,753,280,56560,682.75,-0.7,15.01,2,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
21,28553,3320,1889,980,579180,58.67,9.07,21.68,5,6,2,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
15,74570,3579,1492,575,434125,140.96,4.36,7.57,2,5,3,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
19,77751,8922,2440,1371,555255,53.51,6.57,16.38,1,2,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
28,63795,8957,3185,1185,496515,149.56,1.8,20.89,7,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
19,58036,4582,1068,478,224182,203.99,1.3,10.56,2,6,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
23,70861,3209,809,416,279968,448.14,0.5,6.26,5,3,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
23,40264,4804,2275,1002,755508,269.3,1.8,20.07,2,4,2,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
16,65839,8360,3570,2287,651795,69.06,3.13,21.59,3,5,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
18,34589,1984,648,304,148048,796.8,-0.39,8.49,2,6,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7,91430,3588,2058,1154,375050,53.38,5.09,7.44,11,6,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
23,67130,3845,1022,732,343308,118.87,2.95,8.34,5,2,3,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
9,44537,3403,1188,791,453243,349.72,0.64,12.08,6,5,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
28,55931,4598,2493,1198,300698,199.1,0.26,14.82,2,3,2,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
28,55083,3177,1210,584,277400,326.18,0.46,9.02,2,3,3,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
26,81070,10345,4024,3159,1424709,85.87,4.25,21.62,1,4,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
28,59307,8427,4200,3179,1430550,85.01,4.29,26.65,7,6,2,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
27,58140,4579,1172,675,518400,82.4,8.32,11.05,12,0,2,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
11,68779,7755,1703,1157,731224,43.73,13.45,15.43,7,6,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
14,35968,2347,839,265,164565,693.83,-0.1,9.59,2,6,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
19,91065,8318,3543,2038,1114786,108.1,4.06,15.26,10,2,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
24,91369,6175,2336,1684,685388,55.0,6.4,11.16,8,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12,45865,4350,2545,1105,480675,231.06,0.88,17.44,12,0,3,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
14,99837,6797,3789,1411,1073771,179.6,3.24,12.02,11,5,2,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
24,76066,2151,1289,828,231012,84.67,2.3,5.61,2,1,3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
21,72242,4100,1367,1002,444888,121.69,2.65,8.95,5,6,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7,85285,6432,1420,832,603200,350.53,1.07,10.18,4,3,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
15,38150,892,454,262,184448,411.23,0.71,4.21,12,3,3,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
13,21849,1301,717,274,137822,891.39,-0.44,10.49,8,6,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
11,47185,4910,2105,1203,809619,41.98,15.03,17.42,5,3,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
9,77627,2640,740,553,395395,343.08,1.08,5.07,2,5,2,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
14,82965,7438,2683,1167,306921,135.63,0.94,13.61,9,5,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6,83009,9574,3073,1744,1081280,152.78,3.06,17.34,8,0,3,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
28,60735,8005,3441,1562,723206,39.99,10.58,21.42,7,6,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11,60009,7766,4162,2385,1466775,82.29,6.47,23.85,3,4,3,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
16,86771,6948,2377,1324,938716,216.16,2.28,12.27,10,2,1,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
13,37695,5167,2855,2112,935616,65.82,5.73,26.88,12,4,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
14,69585,6703,3557,2064,1465440,37.02,18.18,17.71,6,6,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
29,39503,5771,1508,598,266110,152.84,1.91,19.94,4,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
22,73290,6593,1640,613,480592,340.99,1.3,12.07,5,3,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
23,27012,2067,1213,628,135020,396.37,-0.46,14.47,5,5,2,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
29,65041,9586,3961,1795,595940,145.0,1.29,23.59,9,5,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
7,90566,2597,1127,484,337348,550.4,0.27,4.65,11,5,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
8,13626,907,301,225,85275,1214.36,-0.69,10.52,9,1,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5,26709,1445,659,221,110500,1027.39,-0.51,8.7,7,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
6,38660,1239,321,187,67320,1320.36,-0.73,4.52,3,6,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
19,77704,9990,4170,2704,1633216,79.7,6.58,21.7,12,5,2,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
28,88372,12924,6048,2389,1120441,69.8,5.72,24.17,4,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,12029,397,147,89,53845,1992.71,-0.7,5.26,3,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
23,83073,11424,5674,3467,2752798,22.17,34.82,24.76,1,0,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26,63941,2124,1061,674,215680,161.89,0.98,6.04,3,0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
25,43404,4978,2981,1283,579916,180.99,1.5,21.29,8,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20,11957,1210,633,346,250850,361.89,1.0,18.31,4,1,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
29,19092,2826,1258,684,487692,296.2,1.41,24.97,5,4,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
28,56938,2577,617,398,315614,386.72,1.05,6.31,5,5,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
13,40620,1183,550,222,164946,1005.63,-0.26,4.81,8,6,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
17,81277,2284,781,260,100360,411.45,-0.06,4.09,1,1,3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
29,43334,4294,1489,575,282325,192.46,1.55,14.67,8,1,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
22,26836,1847,909,643,188399,270.05,0.09,12.67,4,5,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
16,32546,2468,1013,463,306506,266.54,1.48,12.12,12,6,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
13,24563,1791,1007,326,123554,566.73,-0.33,12.72,9,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
24,25905,2233,982,305,67100,761.88,-0.71,13.59,9,1,2,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
14,66282,9456,5065,4017,2325843,57.18,9.13,27.97,11,5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
19,92419,2609,1451,1011,536841,209.31,1.54,5.49,8,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7,18067,2147,1270,387,105264,201.05,0.35,21.05,8,2,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
9,21912,2129,696,541,409537,536.33,0.41,15.36,5,4,3,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
25,78825,9295,3768,2705,814205,105.96,1.84,20.0,3,5,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
19,10945,984,445,212,111724,337.02,0.56,14.99,8,1,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
18,49427,5558,2803,1628,517704,179.64,0.77,20.21,9,2,1,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
